ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO,ASSENTAMEN
desmatamento,3,2025,Sentinel-2,RR,0.09,Rorainópolis,PA LADEIRÃO
desmatamento,3,2025,Landsat-8,AM,8.04,Apuí,PA RIO JUMA
desmatamento,3,2025,Landsat-8,AM,1.76,Apuí,PA RIO JUMA
desmatamento,3,2025,Landsat-8,AM,1.43,Apuí,PA RIO JUMA
desmatamento,3,2025,Landsat-8,PA,1.34,Uruará,PAC NOVA UNIÃO
desmatamento,3,2025,Landsat-8,AM,1.24,Apuí,PA RIO JUMA
desmatamento,3,2025,Landsat-8,RR,0.81,Rorainópolis,PAD ANAUÁ
desmatamento,3,2025,Landsat-8,AM,0.71,Humaitá,PAE SANTA MARIA AUXILIADORA
desmatamento,3,2025,Landsat-8,RO,0.58,Candeias do Jamari,PAF JEQUITIBÁ
desmatamento,3,2025,Landsat-8,RR,0.07,Cantá,PA TATAJUBA
desmatamento,3,2025,Landsat-8,AM,0.45,Borba,PAE MARIPITI
desmatamento,3,2025,Landsat-8,AM,0.42,Humaitá,PAE SANTA MARIA AUXILIADORA
desmatamento,3,2025,Landsat-8,MA,0.42,Barra do Corda,PIC - BARRA DO CORDA
desmatamento,3,2025,Landsat-8,AM,0.42,Apuí,PA RIO JUMA
desmatamento,3,2025,Landsat-8,AM,0.36,Apuí,PA RIO JUMA
desmatamento,3,2025,Landsat-8,PA,0.34,Trairão,PA RIO BONITO
desmatamento,3,2025,Landsat-8,RO,0.33,Candeias do Jamari,PAF JEQUITIBÁ
desmatamento,3,2025,Landsat-8,AM,0.28,Apuí,PA RIO JUMA
desmatamento,3,2025,Landsat-8,AM,0.24,Boca do Acre,PAE ANTIMARY
desmatamento,3,2025,Landsat-8,RR,0.22,Rorainópolis,PAD ANAUÁ
desmatamento,3,2025,Landsat-8,PA,0.19,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,3,2025,Landsat-8,RR,0.17,Caracaraí,PA SERRA DOURADA
desmatamento,3,2025,Landsat-8,RR,0.16,Cantá,PA TABOCA
desmatamento,3,2025,Landsat-8,PA,0.16,Jacareacanga,PA JACARÉ
desmatamento,3,2025,Landsat-8,PA,0.15,Placas,PA MOJU I E II
desmatamento,3,2025,Landsat-8,MA,0.13,Buriti Bravo,PA LAGOA DO GADO
desmatamento,3,2025,Landsat-8,RR,0.12,Rorainópolis,PAD ANAUÁ
desmatamento,3,2025,Landsat-8,PA,0.12,Pacajá,PA RIO CURURUÍ
desmatamento,3,2025,Landsat-8,RR,0.12,Caracaraí,PA  ARCO-ÍRIS
desmatamento,3,2025,Landsat-8,AM,0.11,Boca do Acre,PAE ANTIMARY
desmatamento,3,2025,Landsat-8,MT,0.11,Colniza,PA ESCOL SUL
desmatamento,3,2025,Landsat-8,MT,0.11,Matupá,PA SÃO JOSÉ UNIÃO
desmatamento,3,2025,Landsat-8,AC,0.10,Sena Madureira,PAE RIOZINHO
desmatamento,3,2025,Landsat-8,MT,0.09,Pontes e Lacerda,PA BARRA DO MARCO
desmatamento,3,2025,Landsat-8,RR,0.09,Caracaraí,PA SERRA DOURADA
desmatamento,3,2025,Landsat-8,RO,0.09,Buritis,PA MENEZES FILHO
desmatamento,3,2025,Landsat-8,RR,0.09,Caroebe,PA JATAPU
desmatamento,3,2025,Landsat-8,PA,0.08,Placas,PA MOJU I E II
desmatamento,3,2025,Landsat-8,PA,0.01,Mojuí dos Campos,PA MOJU I E II
desmatamento,3,2025,Landsat-8,PA,0.09,Mojuí dos Campos,PA MOJU I E II
desmatamento,3,2025,Landsat-8,RR,0.09,Cantá,PA TABOCA
desmatamento,3,2025,Landsat-8,PA,0.09,Mojuí dos Campos,PAC BOM SOSSEGO
desmatamento,3,2025,Landsat-8,PA,0.09,Novo Repartimento,PA TUERE
desmatamento,3,2025,Landsat-8,PA,0.08,Novo Repartimento,PA TUERE
desmatamento,3,2025,Landsat-8,RR,0.08,Caroebe,PA JATAPU
desmatamento,3,2025,Landsat-8,PA,0.08,Parauapebas,PA PALMARES SUL
desmatamento,3,2025,Landsat-8,RR,0.08,Cantá,PA TABOCA
desmatamento,3,2025,Landsat-8,PA,0.08,Placas,PA MOJU I E II
desmatamento,3,2025,Landsat-8,AC,0.08,Rodrigues Alves,PA PARANÁ DOS MOURAS
desmatamento,3,2025,Landsat-8,RR,0.07,Cantá,PA TABOCA
desmatamento,3,2025,Landsat-8,RO,0.07,Candeias do Jamari,PAF JEQUITIBÁ
desmatamento,3,2025,Landsat-8,RR,0.06,Caracaraí,PA CASTANHEIRA
desmatamento,3,2025,Landsat-8,PA,0.06,Mojuí dos Campos,PA MOJU I E II
desmatamento,3,2025,Landsat-8,RR,0.02,Caroebe,PA JATAPU
desmatamento,3,2025,Landsat-8,MT,0.05,Cotriguaçu,PA NOVA COTRIGUAÇU
desmatamento,3,2025,Landsat-8,RR,0.05,Caroebe,PA JATAPU
desmatamento,3,2025,Landsat-8,PA,0.04,Terra Santa,PA JAMARY
desmatamento,3,2025,Landsat-8,RR,0.04,Rorainópolis,PAD ANAUÁ
desmatamento,3,2025,Landsat-8,AC,0.03,Plácido de Castro,PAD PEDRO PEIXOTO
desmatamento,3,2025,Landsat-8,TO,0.03,Xambioá,PA LIMEIRA
desmatamento,3,2025,Landsat-8,RR,0.03,Rorainópolis,PAD ANAUÁ
desmatamento,3,2025,Landsat-8/Sentinel-2,AM,1.58,Humaitá,PDS REALIDADE
desmatamento,3,2025,Landsat-8/Sentinel-2,PA,0.29,Paragominas,PA LUIZ INÁCIO
desmatamento,3,2025,Landsat-8/Sentinel-2,AM,0.15,Humaitá,PDS REALIDADE
desmatamento,3,2025,Landsat-8/Sentinel-2,RR,0.11,Rorainópolis,PAD ANAUÁ
desmatamento,3,2025,Landsat-8/Sentinel-2,AM,0.04,Humaitá,PAE BOTOS
desmatamento,3,2025,Landsat-8/Sentinel-2,AM,0.03,Humaitá,PAE BOTOS
desmatamento,3,2025,Landsat-8/Sentinel-2,PA,0.02,Paragominas,PA LUIZ INÁCIO
desmatamento,3,2025,Sentinel-2,MT,0.27,Querência,PA BRASIL NOVO
desmatamento,3,2025,Sentinel-2,MA,0.04,Peritoró,PA SÃO BENEDITO DO ELCIAS
desmatamento,3,2025,Sentinel-2,RR,0.18,Iracema,PA JAPÃO
desmatamento,3,2025,Sentinel-2,RR,0.15,Alto Alegre,PA PAREDÃO
desmatamento,3,2025,Sentinel-2,RO,0.01,Monte Negro,PA MASSANGANA
desmatamento,3,2025,Sentinel-2,RR,0.11,Amajari,PA AMAJARI
desmatamento,3,2025,Sentinel-2,AM,0.10,Humaitá,PDS REALIDADE
desmatamento,3,2025,Sentinel-2,RO,0.08,Machadinho D'Oeste,PA MACHADINHO
desmatamento,3,2025,Sentinel-2,RR,0.08,Iracema,PA AJARANI
desmatamento,3,2025,Sentinel-2,RO,0.04,Buritis,PA SÃO PEDRO
desmatamento,3,2025,Sentinel-2,MT,0.04,Nova Olímpia,PDS NOVA CONQUISTA
desmatamento,3,2025,Sentinel-2,RR,0.04,Iracema,PA AJARANI
desmatamento,3,2025,Sentinel-2,RO,0.04,Cujubim,PA RENASCER
desmatamento,3,2025,Sentinel-2,RR,0.02,Mucajaí,PA TALISMÃ
desmatamento,3,2025,Sentinel-2,RR,0.03,Iracema,PA MASSARANDUBA
desmatamento,3,2025,Sentinel-2,RR,0.03,Alto Alegre,PA PAREDÃO
desmatamento,3,2025,Sentinel-2,RR,0.03,Cantá,PA SERINGUEIRA
desmatamento,3,2025,Sentinel-2,RR,0.03,Iracema,PA AJARANI
desmatamento,3,2025,Sentinel-2,RO,0.03,Campo Novo de Rondônia,PA SÃO CARLOS
desmatamento,3,2025,Sentinel-2,RR,0.02,Cantá,PA SERINGUEIRA
desmatamento,3,2025,Sentinel-2,RR,0.02,Iracema,PA AJARANI
desmatamento,3,2025,Sentinel-2,AC,0.02,Brasiléia,PAD QUIXADÁ
desmatamento,3,2025,Sentinel-2,RO,0.02,Campo Novo de Rondônia,PA SÃO CARLOS
desmatamento,3,2025,Sentinel-2,RR,0.02,Iracema,PA AJARANI
desmatamento,2,2023,Sentinel-1,MA,0.04,Cantanhede,PA GALVÃO/CANTANHÊDE
desmatamento,2,2023,Sentinel-1,RR,0.02,Amajari,PA BOM JESUS
desmatamento,2,2023,Landsat-8,RR,0.23,Cantá,PA  PAU RAINHA
desmatamento,2,2023,Landsat-8,PA,0.20,Tucumã,PA TUCUMA
desmatamento,2,2023,Landsat-8,RR,0.18,Caracaraí,PA CAXIAS
desmatamento,2,2023,Landsat-8,RR,0.15,Cantá,PA JACAMIM
desmatamento,2,2023,Landsat-8,AM,0.07,Lábrea,PA MONTE
desmatamento,2,2023,Landsat-8,RR,0.14,Caracaraí,PA CAXIAS
desmatamento,2,2023,Landsat-8,RR,0.11,Caracaraí,PA CAXIAS
desmatamento,2,2023,Landsat-8,MT,0.06,Nova Ubiratã,PA SANTA TEREZINHA II
desmatamento,2,2023,Landsat-8,RR,0.06,Caracaraí,PA CAFERANA
desmatamento,2,2023,Landsat-8,MT,0.05,Barra do Bugres,PA ANTONIO CONSELHEIRO
desmatamento,2,2023,Landsat-8,RR,0.04,Cantá,PA PAU- BRASIL
desmatamento,2,2023,Landsat-8,PA,0.01,Pacajá,PA MONTES BELOS
desmatamento,2,2023,Landsat-8/Sentinel-1,AC,0.06,Brasiléia,PAD QUIXADÁ
desmatamento,2,2023,Landsat-8/Sentinel-1,AC,0.05,Bujari,PAE LIMOEIRO
desmatamento,2,2023,Landsat-8/Sentinel-1,AC,0.02,Rio Branco,PA ORIENTE
desmatamento,2,2023,Landsat-8/Sentinel-1,RR,0.02,Amajari,PA BOM JESUS
desmatamento,2,2023,Sentinel-2,AM,2.96,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,PA,1.75,São Félix do Xingu,PA TUCUMA
desmatamento,2,2023,Sentinel-2,AM,1.71,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AM,1.61,Apuí,PAE ARIPUANÃ-GUARIBA
desmatamento,2,2023,Sentinel-2,AM,1.39,Tapauá,PDS SAMAUMA
desmatamento,2,2023,Sentinel-2,PA,0.96,Paragominas,PA ALTA FLORESTA
desmatamento,2,2023,Sentinel-2,AM,0.91,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AM,0.90,Humaitá,PDS REALIDADE
desmatamento,2,2023,Sentinel-2,AM,0.85,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,PA,0.81,Jacareacanga,PDS LARANJAL
desmatamento,2,2023,Sentinel-2,AM,0.80,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AM,0.79,Canutama,PAE SANTA MARIA AUXILIADORA
desmatamento,2,2023,Sentinel-2,AM,0.77,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AM,0.73,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AM,0.73,Humaitá,PAE NOVO ORIENTE
desmatamento,2,2023,Sentinel-2,PA,0.72,São Félix do Xingu,PA BARRA MANSA
desmatamento,2,2023,Sentinel-2,AM,0.68,Apuí,PAE ARIPUANÃ-GUARIBA
desmatamento,2,2023,Sentinel-2,MT,0.62,Novo Santo Antônio,PA SANTO ANTONIO DA MATA AZUL
desmatamento,2,2023,Sentinel-2,RO,0.59,Candeias do Jamari,PAF JEQUITIBÁ
desmatamento,2,2023,Sentinel-2,AM,0.56,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,RO,0.53,São Francisco do Guaporé,PA CAUTARINHO
desmatamento,2,2023,Sentinel-2,AM,0.52,Apuí,PAE ARIPUANÃ-GUARIBA
desmatamento,2,2023,Sentinel-2,AM,0.44,Apuí,PAE SÃO BENEDITO
desmatamento,2,2023,Sentinel-2,PA,0.43,Paragominas,PA LUIZ INÁCIO
desmatamento,2,2023,Sentinel-2,MT,0.42,Ribeirão Cascalheira,PA MARIA TEREZA
desmatamento,2,2023,Sentinel-2,AM,0.41,Apuí,PAE ARIPUANÃ-GUARIBA
desmatamento,2,2023,Sentinel-2,PA,0.40,São Félix do Xingu,PA TUCUMA
desmatamento,2,2023,Sentinel-2,PA,0.38,Tucumã,PA TUCUMA
desmatamento,2,2023,Sentinel-2,RR,0.37,Caracaraí,PA RIO DIAS
desmatamento,2,2023,Sentinel-2,MT,0.36,Matupá,PA PADOVANI
desmatamento,2,2023,Sentinel-2,PA,0.10,Tomé-Açu,PA TROPICÁLIA
desmatamento,2,2023,Sentinel-2,AM,0.35,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,RR,0.34,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,RR,0.33,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,AM,0.32,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,PA,0.30,Santarém,PA CORTA CORDA
desmatamento,2,2023,Sentinel-2,AC,0.27,Feijó,PA BERLIM RECREIO
desmatamento,2,2023,Sentinel-2,AM,0.28,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AM,0.28,Humaitá,PAE SANTA MARIA AUXILIADORA
desmatamento,2,2023,Sentinel-2,AM,0.28,Maués,PAE SÃO BENEDITO
desmatamento,2,2023,Sentinel-2,PA,0.27,Moju,PA VALE DO MOJU
desmatamento,2,2023,Sentinel-2,RR,0.26,São João da Baliza,PA JATAPU
desmatamento,2,2023,Sentinel-2,AM,0.25,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,RO,0.24,São Francisco do Guaporé,PA CAUTARINHO
desmatamento,2,2023,Sentinel-2,MT,0.24,Peixoto de Azevedo,PA PLANALTO DO IRIRI
desmatamento,2,2023,Sentinel-2,MT,0.24,Peixoto de Azevedo,PA VIDA NOVA II
desmatamento,2,2023,Sentinel-2,MT,0.22,Peixoto de Azevedo,PA PLANALTO DO IRIRI
desmatamento,2,2023,Sentinel-2,AC,0.22,Rio Branco,PA FIGUEIRA
desmatamento,2,2023,Sentinel-2,AM,0.22,Canutama,PA SÃO FRANCISCO
desmatamento,2,2023,Sentinel-2,RR,0.22,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,RR,0.19,Bonfim,PA TABOCA
desmatamento,2,2023,Sentinel-2,PA,0.20,Placas,PA PLACAS
desmatamento,2,2023,Sentinel-2,PA,0.20,Itaituba,PDS NOVA UNIÃO
desmatamento,2,2023,Sentinel-2,AM,0.20,Humaitá,PAE SANTA MARIA AUXILIADORA
desmatamento,2,2023,Sentinel-2,RO,0.20,Itapuã do Oeste,PA VALE DO JAMARI
desmatamento,2,2023,Sentinel-2,AM,0.19,Humaitá,PAE SANTA MARIA AUXILIADORA
desmatamento,2,2023,Sentinel-2,PA,0.19,Altamira,PA ESPERANÇA
desmatamento,2,2023,Sentinel-2,PA,0.18,Altamira,PDS MÃE MENININHA
desmatamento,2,2023,Sentinel-2,AM,0.19,Boca do Acre,PAE ANTIMARY
desmatamento,2,2023,Sentinel-2,RO,0.18,Machadinho D'Oeste,PA MACHADINHO
desmatamento,2,2023,Sentinel-2,AM,0.18,Humaitá,PAE NOVO ORIENTE
desmatamento,2,2023,Sentinel-2,MA,0.17,Barra do Corda,PIC - BARRA DO CORDA
desmatamento,2,2023,Sentinel-2,RR,0.17,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,RR,0.02,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,PA,0.17,Monte Alegre,PIC MONTE ALEGRE
desmatamento,2,2023,Sentinel-2,AM,0.17,Tapauá,PDS SAMAUMA
desmatamento,2,2023,Sentinel-2,MT,0.17,Peixoto de Azevedo,PA CACHIMBO II
desmatamento,2,2023,Sentinel-2,AM,0.17,Apuí,PA ACARI
desmatamento,2,2023,Sentinel-2,AC,0.16,Manoel Urbano,PA NAZARÉ
desmatamento,2,2023,Sentinel-2,PA,0.15,Altamira,PDS MÃE MENININHA
desmatamento,2,2023,Sentinel-2,AM,0.15,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,PA,0.15,Tucumã,PA TUCUMA
desmatamento,2,2023,Sentinel-2,RO,0.15,Candeias do Jamari,PA FLOR DO AMAZONAS 4
desmatamento,2,2023,Sentinel-2,RR,0.14,Caracaraí,PA  CUPIUBA
desmatamento,2,2023,Sentinel-2,RR,0.14,Caracaraí,PA CAFERANA
desmatamento,2,2023,Sentinel-2,RR,0.14,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,AM,0.14,Itacoatiara,PAE CURUPIRA
desmatamento,2,2023,Sentinel-2,MT,0.13,Novo Mundo,PDS TABAPUA
desmatamento,2,2023,Sentinel-2,PA,0.13,Itaituba,PA YPIRANGA
desmatamento,2,2023,Sentinel-2,RO,0.13,Machadinho D'Oeste,PA MACHADINHO
desmatamento,2,2023,Sentinel-2,MT,0.13,Querência,PA PINGOS DÁGUA
desmatamento,2,2023,Sentinel-2,PA,0.13,Monte Alegre,PIC MONTE ALEGRE
desmatamento,2,2023,Sentinel-2,AC,0.13,Rio Branco,PA FIGUEIRA
desmatamento,2,2023,Sentinel-2,PA,0.12,Santarém,PA CORTA CORDA
desmatamento,2,2023,Sentinel-2,AC,0.12,Sena Madureira,PAE RIOZINHO
desmatamento,2,2023,Sentinel-2,RR,0.12,Alto Alegre,PA PAREDÃO
desmatamento,2,2023,Sentinel-2,RR,0.12,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,AC,0.12,Porto Acre,PAE BARREIRO
desmatamento,2,2023,Sentinel-2,PA,0.11,Eldorado do Carajás,PA ELDORADO
desmatamento,2,2023,Sentinel-2,PA,0.11,Itaituba,PA YPIRANGA
desmatamento,2,2023,Sentinel-2,RR,0.11,Iracema,PA NOVA FLORESTA
desmatamento,2,2023,Sentinel-2,AC,0.11,Porto Acre,PA TOCANTINS
desmatamento,2,2023,Sentinel-2,AM,0.11,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AC,0.11,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,RR,0.08,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,AM,0.11,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AM,0.10,Humaitá,PAE NOVO ORIENTE
desmatamento,2,2023,Sentinel-2,RO,0.04,Candeias do Jamari,PA FLOR DO AMAZONAS 4
desmatamento,2,2023,Sentinel-2,AM,0.10,Boca do Acre,PAE ANTIMARY
desmatamento,2,2023,Sentinel-2,RR,0.10,Cantá,PA UNIÃO
desmatamento,2,2023,Sentinel-2,RO,0.10,São Francisco do Guaporé,PA CAUTARINHO
desmatamento,2,2023,Sentinel-2,PA,0.10,Medicilândia,PA SURUBIM
desmatamento,2,2023,Sentinel-2,RR,0.10,Caracaraí,PA CAFERANA
desmatamento,2,2023,Sentinel-2,AM,0.10,Canutama,PA SÃO FRANCISCO
desmatamento,2,2023,Sentinel-2,PA,0.10,Monte Alegre,PIC MONTE ALEGRE
desmatamento,2,2023,Sentinel-2,RR,0.10,Caracaraí,PA CAXIAS
desmatamento,2,2023,Sentinel-2,MT,0.10,Confresa,PA CONFRESA/RONCADOR
desmatamento,2,2023,Sentinel-2,RR,0.10,Caracaraí,PA  CUPIUBA
desmatamento,2,2023,Sentinel-2,RR,0.10,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,RR,0.10,Iracema,PA JAPÃO
desmatamento,2,2023,Sentinel-2,RR,0.09,Amajari,PA BOM JESUS
desmatamento,2,2023,Sentinel-2,RR,0.09,Alto Alegre,PA PAREDÃO
desmatamento,2,2023,Sentinel-2,AM,0.09,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,PA,0.09,Itaituba,PA YPIRANGA
desmatamento,2,2023,Sentinel-2,PA,0.09,Cachoeira do Piriá,PA CIDAPAR 1ª PARTE
desmatamento,2,2023,Sentinel-2,PA,0.09,Pacajá,PA RIO CURURUÍ
desmatamento,2,2023,Sentinel-2,PA,0.08,Cachoeira do Piriá,PA CIDAPAR 1ª PARTE
desmatamento,2,2023,Sentinel-2,AC,0.08,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,RR,0.08,Caracaraí,PA RR-170
desmatamento,2,2023,Sentinel-2,AC,0.08,Sena Madureira,PAE RIOZINHO
desmatamento,2,2023,Sentinel-2,AM,0.08,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AM,0.08,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,AC,0.08,Porto Acre,PAE BARREIRO
desmatamento,2,2023,Sentinel-2,PA,0.08,Paragominas,PA CAMAPUÃ
desmatamento,2,2023,Sentinel-2,RR,0.08,Caracaraí,PA  CUPIUBA
desmatamento,2,2023,Sentinel-2,AC,0.08,Acrelândia,PA CUMARU
desmatamento,2,2023,Sentinel-2,AC,0.08,Capixaba,PAE REMANSO
desmatamento,2,2023,Sentinel-2,AM,0.08,Humaitá,PAE NOVO ORIENTE
desmatamento,2,2023,Sentinel-2,RR,0.08,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,RR,0.08,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,AC,0.08,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,AC,0.08,Senador Guiomard,PAD PEDRO PEIXOTO
desmatamento,2,2023,Sentinel-2,AC,0.08,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,RR,0.08,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,MT,0.08,Aripuanã,PA MEDALHA MILAGROSA
desmatamento,2,2023,Sentinel-2,MT,0.08,Cotriguaçu,PA NOVA COTRIGUAÇU
desmatamento,2,2023,Sentinel-2,MT,0.07,Nova Bandeirantes,PA JAPURANÃ
desmatamento,2,2023,Sentinel-2,AC,0.07,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,RR,0.07,Caracaraí,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,RR,0.07,Alto Alegre,PA PAREDÃO
desmatamento,2,2023,Sentinel-2,AC,0.07,Rio Branco,PA FIGUEIRA
desmatamento,2,2023,Sentinel-2,AM,0.07,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,RR,0.07,Caracaraí,PA JATOBA
desmatamento,2,2023,Sentinel-2,PA,0.07,São Félix do Xingu,PA BELAUTO
desmatamento,2,2023,Sentinel-2,RO,0.07,Buritis,PA MENEZES FILHO
desmatamento,2,2023,Sentinel-2,PA,0.07,Marabá,PA RIO BRANCO
desmatamento,2,2023,Sentinel-2,PA,0.07,Altamira,PA ESPERANÇA
desmatamento,2,2023,Sentinel-2,RO,0.07,Machadinho D'Oeste,PA MACHADINHO
desmatamento,2,2023,Sentinel-2,PA,0.07,São Félix do Xingu,PA BELAUTO
desmatamento,2,2023,Sentinel-2,MT,0.07,Colniza,PA COLNIZA-I
desmatamento,2,2023,Sentinel-2,PA,0.07,Itaituba,PA YPIRANGA
desmatamento,2,2023,Sentinel-2,AM,0.06,Humaitá,PDS REALIDADE
desmatamento,2,2023,Sentinel-2,RR,0.06,Mucajaí,PA SAMAUMA
desmatamento,2,2023,Sentinel-2,RO,0.06,Ariquemes,PA SANTA CRUZ
desmatamento,2,2023,Sentinel-2,MT,0.06,Colniza,PA PERSEVERANÇA PACUTINGA
desmatamento,2,2023,Sentinel-2,MT,0.06,Cotriguaçu,PA NOVA COTRIGUAÇU
desmatamento,2,2023,Sentinel-2,RR,0.06,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,PA,0.06,Marabá,PA CINTURAO VERDE I E II
desmatamento,2,2023,Sentinel-2,AM,0.06,Boca do Acre,PAE ANTIMARY
desmatamento,2,2023,Sentinel-2,PA,0.06,Marabá,PA VOLTA GRANDE
desmatamento,2,2023,Sentinel-2,AM,0.06,Humaitá,PAE NOVO ORIENTE
desmatamento,2,2023,Sentinel-2,AM,0.06,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,PA,0.06,São Félix do Xingu,PA BELAUTO
desmatamento,2,2023,Sentinel-2,PA,0.06,Altamira,PDS MÃE MENININHA
desmatamento,2,2023,Sentinel-2,RO,0.06,Corumbiara,PA VERDE SERINGAL
desmatamento,2,2023,Sentinel-2,PA,0.06,São Domingos do Araguaia,PA PAULO FONTELES
desmatamento,2,2023,Sentinel-2,AM,0.06,Humaitá,PAE NOVO ORIENTE
desmatamento,2,2023,Sentinel-2,AC,0.06,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,AC,0.06,Acrelândia,PAD PEDRO PEIXOTO
desmatamento,2,2023,Sentinel-2,RR,0.06,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,AC,0.06,Sena Madureira,PAE RIOZINHO
desmatamento,2,2023,Sentinel-2,AC,0.05,Epitaciolândia,PAE PORTO RICO
desmatamento,2,2023,Sentinel-2,RR,0.05,Amajari,PA TEPEQUÉM
desmatamento,2,2023,Sentinel-2,RO,0.05,Porto Velho,PA IGARAPE TAQUARA
desmatamento,2,2023,Sentinel-2,RO,0.05,Cujubim,PA CUJUBIM
desmatamento,2,2023,Sentinel-2,MT,0.05,Matupá,PA PADOVANI
desmatamento,2,2023,Sentinel-2,AC,0.05,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,AC,0.05,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,MT,0.05,Colniza,PA COLNIZA-I
desmatamento,2,2023,Sentinel-2,MT,0.05,Cotriguaçu,PA NOVA COTRIGUAÇU
desmatamento,2,2023,Sentinel-2,AC,0.05,Manoel Urbano,PA LIBERDADE
desmatamento,2,2023,Sentinel-2,PA,0.05,Itaituba,PA ARIXI
desmatamento,2,2023,Sentinel-2,AC,0.02,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,PA,0.05,São Félix do Xingu,PA BARRA MANSA
desmatamento,2,2023,Sentinel-2,RO,0.05,Machadinho D'Oeste,PA BELO HORIZONTE
desmatamento,2,2023,Sentinel-2,RR,0.05,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,RR,0.05,Caracaraí,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,AM,0.05,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,MT,0.05,Nova Bandeirantes,PA JAPURANOMANN
desmatamento,2,2023,Sentinel-2,AC,0.05,Rio Branco,PA FIGUEIRA
desmatamento,2,2023,Sentinel-2,RR,0.05,Cantá,PA SERINGUEIRA
desmatamento,2,2023,Sentinel-2,AC,0.05,Rio Branco,PA FIGUEIRA
desmatamento,2,2023,Sentinel-2,RO,0.05,Cujubim,PA RENASCER
desmatamento,2,2023,Sentinel-2,PA,0.05,Belterra,PAC BELA TERRA II
desmatamento,2,2023,Sentinel-2,AM,0.05,Apuí,PA RIO JUMA
desmatamento,2,2023,Sentinel-2,RR,0.04,Iracema,PA NOVA FLORESTA
desmatamento,2,2023,Sentinel-2,RR,0.04,Iracema,PA NOVA FLORESTA
desmatamento,2,2023,Sentinel-2,AC,0.04,Sena Madureira,PAD BOA ESPERANÇA
desmatamento,2,2023,Sentinel-2,RR,0.04,Rorainópolis,PAD ANAUÁ
desmatamento,2,2023,Sentinel-2,RR,0.04,Caracaraí,PA  CUPIUBA
desmatamento,2,2023,Sentinel-2,RR,0.04,Cantá,PA SERINGUEIRA
